,Nome via,period,year,order,label,month,tot_day
3872,VIA CESARE GNUDI,2,2025,20252,,2025-06,10902.978494623656
3873,VIA CESARE PAVESE,1,2025,20251,2025,2025-03,679.2980030721966
3874,VIA CESARE PAVESE,2,2025,20252,,2025-06,645.2767025089606
3875,VIA CIMABUE,1,2025,20251,2025,2025-03,553.8375576036866
3876,VIA CIMABUE,2,2025,20252,,2025-06,564.3874551971326
3877,VIA CLETO TOMBA,1,2025,20251,2025,2025-03,15.774193548387096
3878,VIA CLETO TOMBA,2,2025,20252,,2025-06,0.0
3879,VIA COLOMBAROLA,1,2025,20251,2025,2025-03,1776.1804915514592
3880,VIA COLOMBAROLA,2,2025,20252,,2025-06,2139.9383512544805
3881,VIA CRACOVIA,1,2025,20251,2025,2025-03,1334.6313364055302
3882,VIA CRACOVIA,2,2025,20252,,2025-06,1467.753405017921
3883,VIA CRISTOFORO COLOMBO,1,2025,20251,2025,2025-03,11061.668202764975
3884,VIA CRISTOFORO COLOMBO,2,2025,20252,,2025-06,11654.21111111111
3885,VIA CROCE DI CAMALDOLI,1,2025,20251,2025,2025-03,867.8483102918586
3886,VIA CROCE DI CAMALDOLI,2,2025,20252,,2025-06,822.4939068100358
3887,VIA D'AZEGLIO,1,2025,20251,2025,2025-03,2503.6918202764978
3888,VIA D'AZEGLIO,2,2025,20252,,2025-06,2350.216129032258
3889,VIA DANTE,1,2025,20251,2025,2025-03,2872.3853686635944
3890,VIA DANTE,2,2025,20252,,2025-06,3020.972222222222
3891,VIA DE' CARRACCI,1,2025,20251,2025,2025-03,5634.793723941189
3892,VIA DE' CARRACCI,2,2025,20252,,2025-06,5752.379416282642
3893,VIA DEGLI ORTI,1,2025,20251,2025,2025-03,9589.268488040378
3894,VIA DEGLI ORTI,2,2025,20252,,2025-06,10051.58934971838
3895,VIA DEGLI ORTOLANI,1,2025,20251,2025,2025-03,11878.320564516129
3896,VIA DEGLI ORTOLANI,2,2025,20252,,2025-06,12168.669265232975
3897,VIA DEGLI STRADELLI GUELFI,1,2025,20251,2025,2025-03,7.795698924731183
3898,VIA DEGLI STRADELLI GUELFI,2,2025,20252,,2025-06,0.0
3899,VIA DEI LAMPONI,1,2025,20251,2025,2025-03,1678.7782258064515
3900,VIA DEI LAMPONI,2,2025,20252,,2025-06,1712.9254480286738
3901,VIA DEI MILLE,1,2025,20251,2025,2025-03,4540.192204301075
3902,VIA DEI MILLE,2,2025,20252,,2025-06,1809.6051971326167
3903,VIA DEL BORGO DI S.PIETRO,1,2025,20251,2025,2025-03,1394.5044162826423
3904,VIA DEL BORGO DI S.PIETRO,2,2025,20252,,2025-06,1390.2157706093192
3905,VIA DEL DAZIO,1,2025,20251,2025,2025-03,3528.3474142345112
3906,VIA DEL DAZIO,2,2025,20252,,2025-06,3938.306571087216
3907,VIA DEL FONDITORE,1,2025,20251,2025,2025-03,2492.981950844854
3908,VIA DEL FONDITORE,2,2025,20252,,2025-06,3547.8344086021502
3909,VIA DEL GOMITO,1,2025,20251,2025,2025-03,2237.0650921658985
3910,VIA DEL GOMITO,2,2025,20252,,2025-06,2245.8652329749107
3911,VIA DEL LAVORO,1,2025,20251,2025,2025-03,5696.540706605224
3912,VIA DEL LAVORO,2,2025,20252,,2025-06,5731.500358422939
3913,VIA DEL PALLONE,1,2025,20251,2025,2025-03,3323.041858678955
3914,VIA DEL PALLONE,2,2025,20252,,2025-06,3135.3362007168457
3915,VIA DEL PILASTRO,1,2025,20251,2025,2025-03,713.4124423963134
3916,VIA DEL PILASTRO,2,2025,20252,,2025-06,623.578853046595
3917,VIA DEL POZZO,1,2025,20251,2025,2025-03,7.397849462365592
3918,VIA DEL POZZO,2,2025,20252,,2025-06,0.0
3919,VIA DEL TIMAVO,1,2025,20251,2025,2025-03,2408.181835637481
3920,VIA DEL TIMAVO,2,2025,20252,,2025-06,2648.166218637993
3921,VIA DEL TRIUMVIRATO,1,2025,20251,2025,2025-03,6248.700716845878
3922,VIA DEL TRIUMVIRATO,2,2025,20252,,2025-06,6468.1513142174435
3923,VIA DELL'ANGELO CUSTODE,1,2025,20251,2025,2025-03,1225.7027649769586
3924,VIA DELL'ANGELO CUSTODE,2,2025,20252,,2025-06,1231.8243727598565
3925,VIA DELL'ARTIGIANO,1,2025,20251,2025,2025-03,9670.180875576038
3926,VIA DELL'ARTIGIANO,2,2025,20252,,2025-06,9412.640501792115
3927,VIA DELL'INDIPENDENZA,1,2025,20251,2025,2025-03,422.50921658986175
3928,VIA DELL'INDIPENDENZA,2,2025,20252,,2025-06,0.0
3929,VIA DELL'INDUSTRIA,1,2025,20251,2025,2025-03,36.736559139784944
3930,VIA DELL'INDUSTRIA,2,2025,20252,,2025-06,0.0
3931,VIA DELLA BARCA,1,2025,20251,2025,2025-03,7649.72587045571
3932,VIA DELLA BARCA,2,2025,20252,,2025-06,6787.468100358423
3933,VIA DELLA BATTAGLIA,1,2025,20251,2025,2025-03,1261.1626344086021
3934,VIA DELLA BATTAGLIA,2,2025,20252,,2025-06,1200.7456989247312
3935,VIA DELLA BEVERARA,1,2025,20251,2025,2025-03,3745.1831797235027
3936,VIA DELLA BEVERARA,2,2025,20252,,2025-06,3671.9860215053764
3937,VIA DELLA CA' BIANCA,1,2025,20251,2025,2025-03,1230.468509984639
3938,VIA DELLA CA' BIANCA,2,2025,20252,,2025-06,1187.989605734767
3939,VIA DELLA CERTOSA,1,2025,20251,2025,2025-03,1370.9723502304148
3940,VIA DELLA CERTOSA,2,2025,20252,,2025-06,1618.5541218637993
3941,VIA DELLA CROCE COPERTA,1,2025,20251,2025,2025-03,1967.6282642089093
3942,VIA DELLA CROCE COPERTA,2,2025,20252,,2025-06,1842.7720430107527
3943,VIA DELLA CROCETTA,1,2025,20251,2025,2025-03,1051.029569892473
3944,VIA DELLA CROCETTA,2,2025,20252,,2025-06,1064.9810035842295
3945,VIA DELLA DIRETTISSIMA,1,2025,20251,2025,2025-03,1372.286098310292
3946,VIA DELLA DIRETTISSIMA,2,2025,20252,,2025-06,1326.8093189964159
3947,VIA DELLA DOZZA,1,2025,20251,2025,2025-03,689.5207373271888
3948,VIA DELLA DOZZA,2,2025,20252,,2025-06,875.9247311827957
3949,VIA DELLA FOSCHERARA,1,2025,20251,2025,2025-03,7266.316052227343
3950,VIA DELLA FOSCHERARA,2,2025,20252,,2025-06,7085.343727598566
3951,VIA DELLA LIBERAZIONE,1,2025,20251,2025,2025-03,660.2204301075269
3952,VIA DELLA LIBERAZIONE,2,2025,20252,,2025-06,0.0
3953,VIA DELLA PIETRA,1,2025,20251,2025,2025-03,12217.825652841782
3954,VIA DELLA PIETRA,2,2025,20252,,2025-06,11739.070967741936
3955,VIA DELLA SALUTE,1,2025,20251,2025,2025-03,2608.143049155146
3956,VIA DELLA SALUTE,2,2025,20252,,2025-06,2527.1526881720433
3957,VIA DELLE ARMI,1,2025,20251,2025,2025-03,1198.4112903225807
3958,VIA DELLE ARMI,2,2025,20252,,2025-06,1169.3896057347672
3959,VIA DELLE BORRE,1,2025,20251,2025,2025-03,1475.3932411674348
3960,VIA DELLE BORRE,2,2025,20252,,2025-06,1526.0551971326165
3961,VIA DELLE LAME,1,2025,20251,2025,2025-03,707.9434203789043
3962,VIA DELLE LAME,2,2025,20252,,2025-06,1862.7998805256868
3963,VIA DELL’ARCOVEGGIO,1,2025,20251,2025,2025-03,5051.217549923195
3964,VIA DELL’ARCOVEGGIO,2,2025,20252,,2025-06,4922.672222222222
3965,VIA DI CASAGLIA,1,2025,20251,2025,2025-03,1794.0293778801843
3966,VIA DI CASAGLIA,2,2025,20252,,2025-06,2160.96164874552
3967,VIA DI CORTICELLA,1,2025,20251,2025,2025-03,3959.2679896421437
3968,VIA DI CORTICELLA,2,2025,20252,,2025-06,2372.7476978218915
3969,VIA DI S.LUCA,1,2025,20251,2025,2025-03,1316.8959293394776
3970,VIA DI S.LUCA,2,2025,20252,,2025-06,1791.7645161290322
3971,VIA DI SALICETO,1,2025,20251,2025,2025-03,1862.410906298003
3972,VIA DI SALICETO,2,2025,20252,,2025-06,0.022222222222222223
3973,VIA DIONISIO CALVART,1,2025,20251,2025,2025-03,6.043010752688172
3974,VIA DIONISIO CALVART,2,2025,20252,,2025-06,830.3444444444444
3975,VIA DOMENICO BIANCOLELLI,1,2025,20251,2025,2025-03,389.52553763440864
3976,VIA DOMENICO BIANCOLELLI,2,2025,20252,,2025-06,0.0
3977,VIA DOMENICO ZAMPIERI,1,2025,20251,2025,2025-03,1601.4566052227344
3978,VIA DOMENICO ZAMPIERI,2,2025,20252,,2025-06,1641.8817204301076
3979,VIA DON GIOVANNI MINZONI,1,2025,20251,2025,2025-03,6488.745391705069
3980,VIA DON GIOVANNI MINZONI,2,2025,20252,,2025-06,6424.861827956989
3981,VIA DON LUIGI STURZO,1,2025,20251,2025,2025-03,3840.174347158218
3982,VIA DON LUIGI STURZO,2,2025,20252,,2025-06,4414.191845878136
3983,VIA DONATO CRETI,1,2025,20251,2025,2025-03,10878.880568356375
3984,VIA DONATO CRETI,2,2025,20252,,2025-06,6969.462186379928
3985,VIA DUCCIO DI BONINSEGNA,1,2025,20251,2025,2025-03,1161.3179723502305
3986,VIA DUCCIO DI BONINSEGNA,2,2025,20252,,2025-06,1251.9964157706092
3987,VIA DUE MADONNE,1,2025,20251,2025,2025-03,7189.289938556068
3988,VIA DUE MADONNE,2,2025,20252,,2025-06,7138.967741935484
3989,VIA EDOARDO FERRAVILLA,1,2025,20251,2025,2025-03,2423.939708141321
3990,VIA EDOARDO FERRAVILLA,2,2025,20252,,2025-06,2576.1394265232975
3991,VIA EMILIA LEVANTE,1,2025,20251,2025,2025-03,5015.713056835638
3992,VIA EMILIA LEVANTE,2,2025,20252,,2025-06,5091.0165591397845
3993,VIA EMILIA PONENTE,1,2025,20251,2025,2025-03,4264.469598054276
3994,VIA EMILIA PONENTE,2,2025,20252,,2025-06,3318.9563918757467
3995,VIA EMILIO SALGARI,1,2025,20251,2025,2025-03,1241.38133640553
3996,VIA EMILIO SALGARI,2,2025,20252,,2025-06,1265.200716845878
3997,VIA ENRICO MATTEI,1,2025,20251,2025,2025-03,7343.160394265233
3998,VIA ENRICO MATTEI,2,2025,20252,,2025-06,7386.117682198327
3999,VIA ERMANNO GALEOTTI,1,2025,20251,2025,2025-03,9604.838325652841
4000,VIA ERMANNO GALEOTTI,2,2025,20252,,2025-06,10499.708602150538
4001,VIA ERMETE NOVELLI,1,2025,20251,2025,2025-03,1670.7834101382489
4002,VIA ERMETE NOVELLI,2,2025,20252,,2025-06,958.6827956989247
4003,VIA ERMETE ZACCONI,1,2025,20251,2025,2025-03,4108.3621351766515
4004,VIA ERMETE ZACCONI,2,2025,20252,,2025-06,4013.422222222222
4005,VIA ERNESTO MASI,1,2025,20251,2025,2025-03,3333.0294601711653
4006,VIA ERNESTO MASI,2,2025,20252,,2025-06,1921.0940604198668
4007,VIA FARINI,1,2025,20251,2025,2025-03,41.31182795698925
4008,VIA FARINI,2,2025,20252,,2025-06,0.0
4009,VIA FAUSTINO MALAGUTI,1,2025,20251,2025,2025-03,4908.117895545315
4010,VIA FAUSTINO MALAGUTI,2,2025,20252,,2025-06,4458.159856630825
4011,VIA FELICE BATTAGLIA,1,2025,20251,2025,2025-03,729.2016129032257
4012,VIA FELICE BATTAGLIA,2,2025,20252,,2025-06,1496.9121863799282
4013,VIA FERRARESE,1,2025,20251,2025,2025-03,3518.191189378977
4014,VIA FERRARESE,2,2025,20252,,2025-06,267.5343061955965
4015,VIA FERRUCCIO PARRI,1,2025,20251,2025,2025-03,1446.5591397849464
4016,VIA FERRUCCIO PARRI,2,2025,20252,,2025-06,1327.5684587813619
4017,VIA FILIPPO ARGELATI,1,2025,20251,2025,2025-03,2424.8122119815666
4018,VIA FILIPPO ARGELATI,2,2025,20252,,2025-06,2725.3931899641575
4019,VIA FILIPPO BEROALDO,1,2025,20251,2025,2025-03,2142.605094726063
4020,VIA FILIPPO BEROALDO,2,2025,20252,,2025-06,2123.2028673835125
4021,VIA FILIPPO DE PISIS,1,2025,20251,2025,2025-03,6329.604838709677
4022,VIA FILIPPO DE PISIS,2,2025,20252,,2025-06,6222.304301075269
4023,VIA FILIPPO SCHIASSI,1,2025,20251,2025,2025-03,2127.1424731182797
4024,VIA FILIPPO SCHIASSI,2,2025,20252,,2025-06,2144.2055555555557
4025,VIA FIRENZE,1,2025,20251,2025,2025-03,5894.513056835637
4026,VIA FIRENZE,2,2025,20252,,2025-06,5784.639068100359
4027,VIA FRANCESCA E.DE GIOVANNI,1,2025,20251,2025,2025-03,1537.3344854070663
4028,VIA FRANCESCA E.DE GIOVANNI,2,2025,20252,,2025-06,1216.2698924731183
4029,VIA FRANCESCO BARBIERI,1,2025,20251,2025,2025-03,3228.5400665642605
4030,VIA FRANCESCO BARBIERI,2,2025,20252,,2025-06,2389.252927120669
4031,VIA FRANCESCO CAVAZZONI,1,2025,20251,2025,2025-03,3299.839861751152
4032,VIA FRANCESCO CAVAZZONI,2,2025,20252,,2025-06,3255.221146953405
4033,VIA FRANCESCO RONCATI,1,2025,20251,2025,2025-03,1733.931643625192
4034,VIA FRANCESCO RONCATI,2,2025,20252,,2025-06,1693.2193548387095
4035,VIA FRANCESCO ZANARDI,1,2025,20251,2025,2025-03,8256.987263184843
4036,VIA FRANCESCO ZANARDI,2,2025,20252,,2025-06,8491.543548387097
4037,VIA G.BATTISTA DE ROLANDIS,1,2025,20251,2025,2025-03,650.9761904761905
4038,VIA G.BATTISTA DE ROLANDIS,2,2025,20252,,2025-06,693.0720430107527
4039,VIA GALEAZZA,1,2025,20251,2025,2025-03,1793.4070660522273
4040,VIA GALEAZZA,2,2025,20252,,2025-06,1671.2390681003583
4041,VIA GALLIERA,1,2025,20251,2025,2025-03,1622.5921658986174
4042,VIA GALLIERA,2,2025,20252,,2025-06,1462.1618279569893
4043,VIA GARIBALDI,1,2025,20251,2025,2025-03,804.4905913978495
4044,VIA GARIBALDI,2,2025,20252,,2025-06,905.9211469534051
4045,VIA GASPARE TAGLIACOZZI,1,2025,20251,2025,2025-03,4419.9838709677415
4046,VIA GASPARE TAGLIACOZZI,2,2025,20252,,2025-06,2986.2797491039423
4047,VIA GENOVA,1,2025,20251,2025,2025-03,2446.631144393241
4048,VIA GENOVA,2,2025,20252,,2025-06,2418.1682795698925
4049,VIA GENUZIO BENTINI,1,2025,20251,2025,2025-03,4798.38767281106
4050,VIA GENUZIO BENTINI,2,2025,20252,,2025-06,4099.561887694145
4051,VIA GHERARDO FORNI,1,2025,20251,2025,2025-03,2292.6071428571427
4052,VIA GHERARDO FORNI,2,2025,20252,,2025-06,2171.6516129032257
4053,VIA GIACOMO MATTEOTTI,1,2025,20251,2025,2025-03,6134.525806451613
4054,VIA GIACOMO MATTEOTTI,2,2025,20252,,2025-06,6150.387240143369
4055,VIA GIAN GIACOMO CARISSIMI,1,2025,20251,2025,2025-03,569.7077572964671
4056,VIA GIAN GIACOMO CARISSIMI,2,2025,20252,,2025-06,503.99175627240146
4057,VIA GIOVAN BATTISTA GANDINO,1,2025,20251,2025,2025-03,2152.78955453149
4058,VIA GIOVAN BATTISTA GANDINO,2,2025,20252,,2025-06,2173.9612903225807
4059,VIA GIOVANNA ZACCHERINI ALVISI,1,2025,20251,2025,2025-03,3570.250384024577
4060,VIA GIOVANNA ZACCHERINI ALVISI,2,2025,20252,,2025-06,3540.690143369176
4061,VIA GIOVANNI AMENDOLA,1,2025,20251,2025,2025-03,3383.4606374807986
4062,VIA GIOVANNI AMENDOLA,2,2025,20252,,2025-06,2969.7749103942656
4063,VIA GIOVANNI CASONI,1,2025,20251,2025,2025-03,4190.002112135177
4064,VIA GIOVANNI CASONI,2,2025,20252,,2025-06,4475.455913978495
4065,VIA GIOVANNI MARCHETTI,1,2025,20251,2025,2025-03,1501.4324116743471
4066,VIA GIOVANNI MARCHETTI,2,2025,20252,,2025-06,1997.5691756272402
4067,VIA GIOVANNI PIER LUIGI DA PALESTRINA,1,2025,20251,2025,2025-03,830.1616743471582
4068,VIA GIOVANNI PIER LUIGI DA PALESTRINA,2,2025,20252,,2025-06,748.7928315412187
4069,VIA GIUSEPPE BENTIVOGLI,1,2025,20251,2025,2025-03,3884.077316948285
4070,VIA GIUSEPPE BENTIVOGLI,2,2025,20252,,2025-06,3709.1443249701315
4071,VIA GIUSEPPE DAGNINI,1,2025,20251,2025,2025-03,4231.644905273937
4072,VIA GIUSEPPE DAGNINI,2,2025,20252,,2025-06,4225.099283154122
4073,VIA GIUSEPPE DOZZA,1,2025,20251,2025,2025-03,8760.186321742773
4074,VIA GIUSEPPE DOZZA,2,2025,20252,,2025-06,8556.785891169762
4075,VIA GIUSEPPE MASSARENTI,1,2025,20251,2025,2025-03,8539.475648323845
4076,VIA GIUSEPPE MASSARENTI,2,2025,20252,,2025-06,8211.967784102888
4077,VIA GIUSEPPE MAZZA,1,2025,20251,2025,2025-03,6282.08371735791
4078,VIA GIUSEPPE MAZZA,2,2025,20252,,2025-06,714.7666666666668
4079,VIA GIUSEPPE MEZZOFANTI,1,2025,20251,2025,2025-03,8711.040706605223
4080,VIA GIUSEPPE MEZZOFANTI,2,2025,20252,,2025-06,8745.020430107528
4081,VIA GIUSEPPE PETRONI,1,2025,20251,2025,2025-03,1144.931643625192
4082,VIA GIUSEPPE PETRONI,2,2025,20252,,2025-06,1079.6774193548388
4083,VIA GIUSEPPE RIVANI,1,2025,20251,2025,2025-03,683.3905529953918
4084,VIA GIUSEPPE RIVANI,2,2025,20252,,2025-06,652.4620071684589
4085,VIA GIUSEPPE RUGGI,1,2025,20251,2025,2025-03,412.30798771121357
4086,VIA GIUSEPPE RUGGI,2,2025,20252,,2025-06,0.0
4087,VIA GIUSEPPE SARAGAT,1,2025,20251,2025,2025-03,0.0
4088,VIA GIUSEPPE SARAGAT,2,2025,20252,,2025-06,2636.525806451613
4089,VIA GUERRAZZI,1,2025,20251,2025,2025-03,3543.395929339478
4090,VIA GUERRAZZI,2,2025,20252,,2025-06,2979.0985663082442
4091,VIA GUGLIELMO MARCONI,1,2025,20251,2025,2025-03,3196.208371735791
4092,VIA GUGLIELMO MARCONI,2,2025,20252,,2025-06,3244.3495340501795
4093,VIA INNOCENZO MALVASIA,1,2025,20251,2025,2025-03,5352.104198668715
4094,VIA INNOCENZO MALVASIA,2,2025,20252,,2025-06,6755.476941457587
4095,VIA IRMA BANDIERA,1,2025,20251,2025,2025-03,2144.99212749616
4096,VIA IRMA BANDIERA,2,2025,20252,,2025-06,2685.726523297491
4097,VIA IRNERIO,1,2025,20251,2025,2025-03,5812.557859703021
4098,VIA IRNERIO,2,2025,20252,,2025-06,5413.859498207886
4099,VIA ISABELLA ANDREINI,1,2025,20251,2025,2025-03,6945.80529953917
4100,VIA ISABELLA ANDREINI,2,2025,20252,,2025-06,7191.560692951015
4101,VIA JURIJ ALEKSEEVIC GAGARIN,1,2025,20251,2025,2025-03,11521.87653609831
4102,VIA JURIJ ALEKSEEVIC GAGARIN,2,2025,20252,,2025-06,11695.30322580645
4103,VIA LARGA,1,2025,20251,2025,2025-03,8276.942396313365
4104,VIA LARGA,2,2025,20252,,2025-06,8130.850896057348
4105,VIA LAURA BASSI VERATTI,1,2025,20251,2025,2025-03,4606.398681515617
4106,VIA LAURA BASSI VERATTI,2,2025,20252,,2025-06,4782.376821983274
4107,VIA LEANDRO ALBERTI,1,2025,20251,2025,2025-03,2572.4935264428354
4108,VIA LEANDRO ALBERTI,2,2025,20252,,2025-06,2630.28612391193
4109,VIA LIBIA,1,2025,20251,2025,2025-03,2375.3343573988736
4110,VIA LIBIA,2,2025,20252,,2025-06,3789.1370370370373
4111,VIA LIPPO DI DALMASIO,1,2025,20251,2025,2025-03,331.0069124423963
4112,VIA LIPPO DI DALMASIO,2,2025,20252,,2025-06,325.59856630824373
4113,VIA LOMBARDIA,1,2025,20251,2025,2025-03,996.4615335381465
4114,VIA LOMBARDIA,2,2025,20252,,2025-06,943.6172043010753
4115,VIA LUCA SIGNORELLI,1,2025,20251,2025,2025-03,3002.0218894009217
4116,VIA LUCA SIGNORELLI,2,2025,20252,,2025-06,2628.186379928315
4117,VIA LUIGI CALORI,1,2025,20251,2025,2025-03,5165.907450076805
4118,VIA LUIGI CALORI,2,2025,20252,,2025-06,4196.101792114695
4119,VIA LUIGI LONGO,1,2025,20251,2025,2025-03,2841.0394265232976
4120,VIA LUIGI LONGO,2,2025,20252,,2025-06,2858.2431302270015
4121,VIA LUIGI PIRANDELLO,1,2025,20251,2025,2025-03,1298.6190476190475
4122,VIA LUIGI PIRANDELLO,2,2025,20252,,2025-06,3670.83458781362
4123,VIA LUIGI VALERIANI,1,2025,20251,2025,2025-03,1519.6981566820277
4124,VIA LUIGI VALERIANI,2,2025,20252,,2025-06,1066.715770609319
4125,VIA MALPERTUSO,1,2025,20251,2025,2025-03,1184.0533794162827
4126,VIA MALPERTUSO,2,2025,20252,,2025-06,1135.8853046594982
4127,VIA MARCANTONIO FRANCESCHINI,1,2025,20251,2025,2025-03,5822.206605222735
4128,VIA MARCANTONIO FRANCESCHINI,2,2025,20252,,2025-06,5748.153405017921
4129,VIA MARCO EMILIO LEPIDO,1,2025,20251,2025,2025-03,2506.263248847926
4130,VIA MARCO EMILIO LEPIDO,2,2025,20252,,2025-06,1077.4565710872164
4131,VIA MARCO POLO,1,2025,20251,2025,2025-03,10738.072388632872
4132,VIA MARCO POLO,2,2025,20252,,2025-06,10968.955197132616
4133,VIA MARSILI,1,2025,20251,2025,2025-03,3064.2369431643624
4134,VIA MARSILI,2,2025,20252,,2025-06,2903.233691756273
4135,VIA MARZABOTTO,1,2025,20251,2025,2025-03,3501.3956221198155
4136,VIA MARZABOTTO,2,2025,20252,,2025-06,3299.8354838709674
4137,VIA MARZIALE,1,2025,20251,2025,2025-03,924.1877880184333
4138,VIA MARZIALE,2,2025,20252,,2025-06,813.3817204301075
4139,VIA MASCARELLA,1,2025,20251,2025,2025-03,0.0
4140,VIA MASCARELLA,2,2025,20252,,2025-06,0.09677419354838711
4141,VIA MASSENZIO MASIA,1,2025,20251,2025,2025-03,2564.1520737327187
4142,VIA MASSENZIO MASIA,2,2025,20252,,2025-06,1882.7021505376342
4143,VIA MAZZINI,1,2025,20251,2025,2025-03,5202.168740399386
4144,VIA MAZZINI,2,2025,20252,,2025-06,5066.883906810036
4145,VIA MICHELINO,1,2025,20251,2025,2025-03,4404.0437788018435
4146,VIA MICHELINO,2,2025,20252,,2025-06,4267.797849462365
4147,VIA MILANO,1,2025,20251,2025,2025-03,936.9147465437787
4148,VIA MILANO,2,2025,20252,,2025-06,891.1924731182795
4149,VIA MONDO,1,2025,20251,2025,2025-03,5116.7019969278035
4150,VIA MONDO,2,2025,20252,,2025-06,5177.393906810036
4151,VIA MONTEFIORINO,1,2025,20251,2025,2025-03,7432.33371735791
4152,VIA MONTEFIORINO,2,2025,20252,,2025-06,7811.275268817204
4153,VIA NICCOLO' MACHIAVELLI,1,2025,20251,2025,2025-03,1028.205837173579
4154,VIA NICCOLO' MACHIAVELLI,2,2025,20252,,2025-06,1777.7146953405017
4155,VIA NICOLO' DALL'ARCA,1,2025,20251,2025,2025-03,2556.942588325653
4156,VIA NICOLO' DALL'ARCA,2,2025,20252,,2025-06,1887.6252688172044
4157,VIA NINO BERTOCCHI,1,2025,20251,2025,2025-03,2766.650921658986
4158,VIA NINO BERTOCCHI,2,2025,20252,,2025-06,2715.7702508960574
4159,VIA NORMANDIA,1,2025,20251,2025,2025-03,0.0
4160,VIA NORMANDIA,2,2025,20252,,2025-06,0.0
4161,VIA NOSADELLA,1,2025,20251,2025,2025-03,7206.623271889402
4162,VIA NOSADELLA,2,2025,20252,,2025-06,7009.705376344086
4163,VIA OLINDO GUERRINI,1,2025,20251,2025,2025-03,326.9903993855607
4164,VIA OLINDO GUERRINI,2,2025,20252,,2025-06,0.0
4165,VIA ORAZIO SAMACCHINI,1,2025,20251,2025,2025-03,527.2964669738864
4166,VIA ORAZIO SAMACCHINI,2,2025,20252,,2025-06,486.07383512544806
4167,VIA OSOPPO,1,2025,20251,2025,2025-03,377.98463901689706
4168,VIA OSOPPO,2,2025,20252,,2025-06,368.65340501792116
4169,VIA PAGANINO BONAFEDE,1,2025,20251,2025,2025-03,773.3306451612904
4170,VIA PAGANINO BONAFEDE,2,2025,20252,,2025-06,688.715770609319
4171,VIA PANIGALE,1,2025,20251,2025,2025-03,3062.1067588325654
4172,VIA PANIGALE,2,2025,20252,,2025-06,3994.059856630824
4173,VIA PAOLO BOVI CAMPEGGI,1,2025,20251,2025,2025-03,5507.1378648233485
4174,VIA PAOLO BOVI CAMPEGGI,2,2025,20252,,2025-06,5823.762365591397
4175,VIA PARISIO,1,2025,20251,2025,2025-03,2859.7125576036865
4176,VIA PARISIO,2,2025,20252,,2025-06,2752.7240143369177
4177,VIA PASUBIO,1,2025,20251,2025,2025-03,2600.757296466974
4178,VIA PASUBIO,2,2025,20252,,2025-06,2735.950627240143
4179,VIA PELAGIO PALAGI,1,2025,20251,2025,2025-03,7510.645929339477
4180,VIA PELAGIO PALAGI,2,2025,20252,,2025-06,7404.917204301076
4181,VIA PELLEGRINO TIBALDI,1,2025,20251,2025,2025-03,4692.047427035331
4182,VIA PELLEGRINO TIBALDI,2,2025,20252,,2025-06,1564.0236559139785
4183,VIA PIER PAOLO MOLINELLI,1,2025,20251,2025,2025-03,7192.359062980031
4184,VIA PIER PAOLO MOLINELLI,2,2025,20252,,2025-06,3787.643369175627
4185,VIA PIETRO ALBERTONI,1,2025,20251,2025,2025-03,3824.0337941628263
4186,VIA PIETRO ALBERTONI,2,2025,20252,,2025-06,3610.5559139784946
4187,VIA PIETRO DE COUBERTIN,1,2025,20251,2025,2025-03,2532.3333333333335
4188,VIA PIETRO DE COUBERTIN,2,2025,20252,,2025-06,2795.73835125448
4189,VIA PIETRO MASCAGNI,1,2025,20251,2025,2025-03,7.107526881720431
4190,VIA PIETRO MASCAGNI,2,2025,20252,,2025-06,0.0
4191,VIA PIETRO MENGOLI,1,2025,20251,2025,2025-03,5128.977438556068
4192,VIA PIETRO MENGOLI,2,2025,20252,,2025-06,5079.715322580646
4193,VIA PIETRO NENNI,1,2025,20251,2025,2025-03,2432.6731950844855
4194,VIA PIETRO NENNI,2,2025,20252,,2025-06,2536.190322580645
4195,VIA PIETRO POMPONAZZI,1,2025,20251,2025,2025-03,1188.22311827957
4196,VIA PIETRO POMPONAZZI,2,2025,20252,,2025-06,1181.5537634408602
4197,VIA PO,1,2025,20251,2025,2025-03,8462.277649769585
4198,VIA PO,2,2025,20252,,2025-06,8367.054623655915
4199,VIA PORRETTANA,1,2025,20251,2025,2025-03,3541.047363031234
4200,VIA PORRETTANA,2,2025,20252,,2025-06,3718.122102747909
4201,VIA PRATI DI CAPRARA,1,2025,20251,2025,2025-03,18003.28168202765
4202,VIA PRATI DI CAPRARA,2,2025,20252,,2025-06,18306.10734767025
4203,VIA QUARTO DI SOPRA,1,2025,20251,2025,2025-03,1339.7142857142856
4204,VIA QUARTO DI SOPRA,2,2025,20252,,2025-06,1346.9537634408603
4205,VIA RAVENNA,1,2025,20251,2025,2025-03,499.687019969278
4206,VIA RAVENNA,2,2025,20252,,2025-06,482.07347670250897
