_id;reftime;stazione;value;agente_atm
1891176;2025-07-17T21:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;12.0;NO2 (Biossido di azoto)
1891177;2025-07-17T22:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;11.0;NO2 (Biossido di azoto)
1891178;2025-07-17T23:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;10.0;NO2 (Biossido di azoto)
1900579;2025-07-15T00:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;5.0;PM2.5
1900581;2025-07-17T00:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;10.0;PM2.5
1891182;2025-07-14T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;37.0;NO2 (Biossido di azoto)
1891186;2025-07-14T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;18.0;NO2 (Biossido di azoto)
1891240;2025-07-17T05:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;17.0;NO2 (Biossido di azoto)
1891249;2025-07-17T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;70.0;NO2 (Biossido di azoto)
1891254;2025-07-17T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;18.0;NO2 (Biossido di azoto)
1891257;2025-07-17T22:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;19.0;NO2 (Biossido di azoto)
1891189;2025-07-15T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;11.0;NO2 (Biossido di azoto)
1891192;2025-07-15T05:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;13.0;NO2 (Biossido di azoto)
1891193;2025-07-15T06:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;19.0;NO2 (Biossido di azoto)
1891197;2025-07-15T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;30.0;NO2 (Biossido di azoto)
1891199;2025-07-15T12:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;34.0;NO2 (Biossido di azoto)
1891207;2025-07-15T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;23.0;NO2 (Biossido di azoto)
1891211;2025-07-16T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;9.0;NO2 (Biossido di azoto)
1891215;2025-07-16T04:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;14.0;NO2 (Biossido di azoto)
1891216;2025-07-16T05:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;14.0;NO2 (Biossido di azoto)
1891218;2025-07-16T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;38.0;NO2 (Biossido di azoto)
1891219;2025-07-16T08:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;42.0;NO2 (Biossido di azoto)
1891226;2025-07-16T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;31.0;NO2 (Biossido di azoto)
1891227;2025-07-16T16:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;41.0;NO2 (Biossido di azoto)
1891229;2025-07-16T18:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;23.0;NO2 (Biossido di azoto)
1891230;2025-07-16T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;20.0;NO2 (Biossido di azoto)
1891231;2025-07-16T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;21.0;NO2 (Biossido di azoto)
1891235;2025-07-17T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;22.0;NO2 (Biossido di azoto)
1891236;2025-07-17T01:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;22.0;NO2 (Biossido di azoto)
1891238;2025-07-17T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NO2 (Biossido di azoto)
1891239;2025-07-17T04:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NO2 (Biossido di azoto)
1893015;2025-07-15T05:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;14.0;NOX (Ossidi di azoto)
1893022;2025-07-15T12:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;40.0;NOX (Ossidi di azoto)
1893030;2025-07-15T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;24.0;NOX (Ossidi di azoto)
1893033;2025-07-15T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;9.0;NOX (Ossidi di azoto)
1893034;2025-07-16T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;9.0;NOX (Ossidi di azoto)
1892991;2025-07-14T05:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;12.0;NOX (Ossidi di azoto)
1893000;2025-07-14T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;41.0;NOX (Ossidi di azoto)
1893003;2025-07-14T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;47.0;NOX (Ossidi di azoto)
1893004;2025-07-14T18:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;43.0;NOX (Ossidi di azoto)
1893009;2025-07-14T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;20.0;NOX (Ossidi di azoto)
1895368;2025-07-16T01:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;10.0;NOX (Ossidi di azoto)
1895369;2025-07-16T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;12.0;NOX (Ossidi di azoto)
1895378;2025-07-16T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;75.0;NOX (Ossidi di azoto)
1893575;2025-07-14T01:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;13.0;NO2 (Biossido di azoto)
1895381;2025-07-16T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;40.0;NOX (Ossidi di azoto)
1895382;2025-07-16T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;42.0;NOX (Ossidi di azoto)
1895384;2025-07-16T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;52.0;NOX (Ossidi di azoto)
1895385;2025-07-16T18:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;28.0;NOX (Ossidi di azoto)
1895387;2025-07-16T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;25.0;NOX (Ossidi di azoto)
1895388;2025-07-16T21:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;18.0;NOX (Ossidi di azoto)
1895393;2025-07-17T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;20.0;NOX (Ossidi di azoto)
1895394;2025-07-17T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;18.0;NOX (Ossidi di azoto)
1895396;2025-07-17T05:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;21.0;NOX (Ossidi di azoto)
1895397;2025-07-17T06:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;38.0;NOX (Ossidi di azoto)
1895401;2025-07-17T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;45.0;NOX (Ossidi di azoto)
1895402;2025-07-17T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;63.0;NOX (Ossidi di azoto)
1895403;2025-07-17T12:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;42.0;NOX (Ossidi di azoto)
1895404;2025-07-17T13:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;106.0;NOX (Ossidi di azoto)
1895408;2025-07-17T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;60.0;NOX (Ossidi di azoto)
1895410;2025-07-17T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;22.0;NOX (Ossidi di azoto)
1895413;2025-07-17T22:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;21.0;NOX (Ossidi di azoto)
1895414;2025-07-17T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;23.0;NOX (Ossidi di azoto)
1895415;2025-07-18T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;30.0;NOX (Ossidi di azoto)
1893576;2025-07-14T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;13.0;NO2 (Biossido di azoto)
1893577;2025-07-14T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;10.0;NO2 (Biossido di azoto)
1893578;2025-07-14T04:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;11.0;NO2 (Biossido di azoto)
1893579;2025-07-14T05:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;11.0;NO2 (Biossido di azoto)
1893585;2025-07-14T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;50.0;NO2 (Biossido di azoto)
1893589;2025-07-14T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;70.0;NO2 (Biossido di azoto)
1895922;2025-07-14T05:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1895918;2025-07-14T01:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1895919;2025-07-14T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1895920;2025-07-14T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1895977;2025-07-16T12:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1895979;2025-07-16T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1895981;2025-07-16T16:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1895987;2025-07-16T22:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1895988;2025-07-16T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1895989;2025-07-17T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1895991;2025-07-17T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1895998;2025-07-17T09:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1896001;2025-07-17T12:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1896004;2025-07-17T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1896006;2025-07-17T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;CO (Monossido di carbonio)
1896008;2025-07-17T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1896009;2025-07-17T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1896011;2025-07-17T22:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1896012;2025-07-17T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1896013;2025-07-18T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1895923;2025-07-14T06:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1895925;2025-07-14T08:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1895928;2025-07-14T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1895932;2025-07-14T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1895935;2025-07-14T18:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1895936;2025-07-14T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1895937;2025-07-14T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1895940;2025-07-14T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1895941;2025-07-15T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1895945;2025-07-15T04:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1895947;2025-07-15T06:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1895948;2025-07-15T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1896291;2025-07-14T01:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;C6H6 (Benzene)
1896293;2025-07-14T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;C6H6 (Benzene)
1896296;2025-07-14T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.5;C6H6 (Benzene)
1895955;2025-07-15T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1896302;2025-07-14T13:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;C6H6 (Benzene)
1896309;2025-07-14T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;C6H6 (Benzene)
1896311;2025-07-14T22:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;C6H6 (Benzene)
1896315;2025-07-15T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;C6H6 (Benzene)
1896319;2025-07-15T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.5;C6H6 (Benzene)
1896322;2025-07-15T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.7;C6H6 (Benzene)
1896323;2025-07-15T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.7;C6H6 (Benzene)
1896324;2025-07-15T12:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;C6H6 (Benzene)
1896326;2025-07-15T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.5;C6H6 (Benzene)
1896332;2025-07-15T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;C6H6 (Benzene)
1896333;2025-07-15T21:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;C6H6 (Benzene)
1896335;2025-07-15T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;C6H6 (Benzene)
1896336;2025-07-16T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;C6H6 (Benzene)
1896339;2025-07-16T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;C6H6 (Benzene)
1896340;2025-07-16T05:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;C6H6 (Benzene)
1896344;2025-07-16T09:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;C6H6 (Benzene)
1896349;2025-07-16T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;C6H6 (Benzene)
1896350;2025-07-16T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.5;C6H6 (Benzene)
1896352;2025-07-16T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;C6H6 (Benzene)
1896357;2025-07-16T22:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;C6H6 (Benzene)
1896358;2025-07-16T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;C6H6 (Benzene)
1896359;2025-07-17T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.5;C6H6 (Benzene)
1896361;2025-07-17T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;C6H6 (Benzene)
1896372;2025-07-17T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;C6H6 (Benzene)
1896374;2025-07-17T16:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;C6H6 (Benzene)
1896375;2025-07-17T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;C6H6 (Benzene)
1896377;2025-07-17T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;C6H6 (Benzene)
1896378;2025-07-17T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.1;C6H6 (Benzene)
1896379;2025-07-17T21:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;C6H6 (Benzene)
1896380;2025-07-17T22:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;C6H6 (Benzene)
1896382;2025-07-18T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;C6H6 (Benzene)
1895958;2025-07-15T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;CO (Monossido di carbonio)
1895959;2025-07-15T18:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;CO (Monossido di carbonio)
1895960;2025-07-15T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.5;CO (Monossido di carbonio)
1895964;2025-07-15T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1895965;2025-07-16T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1895967;2025-07-16T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1899898;2025-07-14T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1899902;2025-07-14T06:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;3.0;NO (Monossido di azoto)
1899903;2025-07-14T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;8.0;NO (Monossido di azoto)
1899905;2025-07-14T09:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;10.0;NO (Monossido di azoto)
1899907;2025-07-14T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NO (Monossido di azoto)
1899916;2025-07-14T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1899922;2025-07-15T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1899923;2025-07-15T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1899927;2025-07-15T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;10.0;NO (Monossido di azoto)
1899930;2025-07-15T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;4.0;NO (Monossido di azoto)
1899931;2025-07-15T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;5.0;NO (Monossido di azoto)
1899933;2025-07-15T13:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.0;NO (Monossido di azoto)
1899934;2025-07-15T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;24.0;NO (Monossido di azoto)
1899940;2025-07-15T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1899942;2025-07-15T22:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1899947;2025-07-16T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1899948;2025-07-16T04:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.0;NO (Monossido di azoto)
1899954;2025-07-16T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;11.0;NO (Monossido di azoto)
1899959;2025-07-16T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;7.0;NO (Monossido di azoto)
1899960;2025-07-16T16:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;11.0;NO (Monossido di azoto)
1899961;2025-07-16T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;10.0;NO (Monossido di azoto)
1899963;2025-07-16T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;3.0;NO (Monossido di azoto)
1899968;2025-07-17T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1899971;2025-07-17T03:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.0;NO (Monossido di azoto)
1899975;2025-07-17T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;34.0;NO (Monossido di azoto)
1899977;2025-07-17T09:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NO (Monossido di azoto)
1899979;2025-07-17T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;12.0;NO (Monossido di azoto)
1899980;2025-07-17T12:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;7.0;NO (Monossido di azoto)
1899981;2025-07-17T13:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;33.0;NO (Monossido di azoto)
1899983;2025-07-17T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;8.0;NO (Monossido di azoto)
1899988;2025-07-17T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.0;NO (Monossido di azoto)
1899990;2025-07-17T22:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1899992;2025-07-18T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.0;NO (Monossido di azoto)
1900585;2025-07-17T00:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;8.0;PM2.5
1893785;2025-07-14T03:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;5.0;NO2 (Biossido di azoto)
1893786;2025-07-14T04:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;4.0;NO2 (Biossido di azoto)
1893790;2025-07-14T08:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;10.0;NO2 (Biossido di azoto)
