idx,stname,period,year,order,label,month,tot_day
32639,via dei mille,2,2023,20232,,2023-09,4546.675089605735
32642,via del borgo di s.pietro,1,2023,20231,2023,2023-06,1298.6226128679132
32643,via del borgo di s.pietro,2,2023,20232,,2023-09,621.8171146953405
32644,via del dazio,1,2023,20231,2023,2023-06,3605.7341646509053
32662,via del dazio,2,2023,20232,,2023-09,3215.4563321385904
32680,via del fonditore,1,2023,20231,2023,2023-06,2393.245014301605
32694,via del fonditore,2,2023,20232,,2023-09,2338.812007168459
32708,via del gomito,1,2023,20231,2023,2023-06,4510.4432689761115
32721,via del gomito,2,2023,20232,,2023-09,4412.078673835126
32734,via del lavoro,1,2023,20231,2023,2023-06,5023.785720612556
32743,via del lavoro,2,2023,20232,,2023-09,4470.088112305854
32752,via del pallone,1,2023,20231,2023,2023-06,2666.2674501650863
32753,via del pallone,2,2023,20232,,2023-09,3576.5320788530466
32754,via del pilastro,1,2023,20231,2023,2023-06,683.9674881261367
32774,via del pilastro,2,2023,20232,,2023-09,640.8767025089605
32794,via del pozzo,1,2023,20231,2023,2023-06,954.0968845454385
32804,via del pozzo,2,2023,20232,,2023-09,681.3724014336918
32814,via del timavo,1,2023,20231,2023,2023-06,2845.9749549764288
32824,via del timavo,2,2023,20232,,2023-09,2487.955465949821
32834,via del triumvirato,1,2023,20231,2023,2023-06,6339.702621519501
32913,via del triumvirato,2,2023,20232,,2023-09,5411.546624850657
32992,via dell'angelo custode,1,2023,20231,2023,2023-06,1031.8216766424775
33010,via dell'angelo custode,2,2023,20232,,2023-09,1083.2745519713262
33028,via dell'artigiano,1,2023,20231,2023,2023-06,12184.164461394495
33030,via dell'artigiano,2,2023,20232,,2023-09,11682.342025089607
33032,via dell'indipendenza,1,2023,20231,2023,2023-06,3239.9026774311255
33037,via dell'indipendenza,2,2023,20232,,2023-09,3001.9038829151737
33042,via dell'industria,1,2023,20231,2023,2023-06,71.98313249289335
33061,via dell'industria,2,2023,20232,,2023-09,1.053853046594982
33080,via della barca,1,2023,20231,2023,2023-06,7915.731494944412
33120,via della barca,2,2023,20232,,2023-09,7379.62192353644
33160,via della battaglia,1,2023,20231,2023,2023-06,1273.5937807881774
33187,via della battaglia,2,2023,20232,,2023-09,1168.766935483871
33214,via della beverara,1,2023,20231,2023,2023-06,3220.9857098716384
33269,via della beverara,2,2023,20232,,2023-09,2934.0882616487456
33324,via della ca' bianca,1,2023,20231,2023,2023-06,2005.4450460829494
33326,via della ca' bianca,2,2023,20232,,2023-09,1113.7879928315413
33328,via della certosa,1,2023,20231,2023,2023-06,1396.045034164945
33332,via della certosa,2,2023,20232,,2023-09,1405.5890681003584
33336,via della croce coperta,1,2023,20231,2023,2023-06,3804.751529918605
33362,via della croce coperta,2,2023,20232,,2023-09,3747.5362007168455
33388,via della crocetta,1,2023,20231,2023,2023-06,942.2864470222645
33390,via della crocetta,2,2023,20232,,2023-09,887.0797491039426
33392,via della direttissima,1,2023,20231,2023,2023-06,1553.074786358741
33395,via della direttissima,2,2023,20232,,2023-09,1422.2985663082436
33398,via della dozza,1,2023,20231,2023,2023-06,853.9344028638524
33406,via della dozza,2,2023,20232,,2023-09,834.0485663082437
33414,via della foscherara,1,2023,20231,2023,2023-06,7057.920656991013
33418,via della foscherara,2,2023,20232,,2023-09,6642.931182795699
33422,via della liberazione,1,2023,20231,2023,2023-06,7875.66431396437
33426,via della liberazione,2,2023,20232,,2023-09,7182.7717741935485
33430,via della pietra,1,2023,20231,2023,2023-06,12024.454183219452
33447,via della pietra,2,2023,20232,,2023-09,11936.09193548387
33464,via della salute,1,2023,20231,2023,2023-06,2808.75724780179
33514,via della salute,2,2023,20232,,2023-09,2651.572670250896
33564,via delle armi,1,2023,20231,2023,2023-06,1040.0129080812897
33568,via delle armi,2,2023,20232,,2023-09,1154.8218637992832
33572,via delle borre,1,2023,20231,2023,2023-06,1607.5266457680252
33575,via delle borre,2,2023,20232,,2023-09,1449.4876344086022
33578,via delle lame,1,2023,20231,2023,2023-06,4846.864001447817
33589,via delle lame,2,2023,20232,,2023-09,3903.8561529271205
33600,via dell’arcoveggio,1,2023,20231,2023,2023-06,3107.7825822783693
33601,via dell’arcoveggio,2,2023,20232,,2023-09,3156.326254480287
33602,via di casaglia,1,2023,20231,2023,2023-06,1969.5554582251887
33628,via di casaglia,2,2023,20232,,2023-09,1805.6669354838712
33654,via di corticella,1,2023,20231,2023,2023-06,6760.369589572944
33739,via di corticella,2,2023,20232,,2023-09,6924.155376344086
33824,via di s.luca,1,2023,20231,2023,2023-06,1194.6558292282432
33825,via di s.luca,2,2023,20232,,2023-09,1151.3189964157707
33826,via di saliceto,1,2023,20231,2023,2023-06,3643.05248600738
33847,via di saliceto,2,2023,20232,,2023-09,3351.4098566308244
33868,via dionisio calvart,1,2023,20231,2023,2023-06,2515.8932742730017
33870,via dionisio calvart,2,2023,20232,,2023-09,2322.696774193548
33872,via domenico biancolelli,1,2023,20231,2023,2023-06,2186.249874419549
33886,via domenico biancolelli,2,2023,20232,,2023-09,2195.0417562724015
33900,via domenico zampieri,1,2023,20231,2023,2023-06,1655.3389193460105
33903,via domenico zampieri,2,2023,20232,,2023-09,1574.4596774193549
33906,via don giovanni minzoni,1,2023,20231,2023,2023-06,5908.795466302948
33917,via don giovanni minzoni,2,2023,20232,,2023-09,5530.511917562723
33928,via don luigi sturzo,1,2023,20231,2023,2023-06,4670.179619219768
33947,via don luigi sturzo,2,2023,20232,,2023-09,4405.507526881721
33966,via donato creti,1,2023,20231,2023,2023-06,10332.868319296573
33980,via donato creti,2,2023,20232,,2023-09,9811.468010752687
33994,via duccio di boninsegna,1,2023,20231,2023,2023-06,1189.6126485336442
33998,via duccio di boninsegna,2,2023,20232,,2023-09,1119.3838709677418
34002,via due madonne,1,2023,20231,2023,2023-06,6216.457531913767
34032,via due madonne,2,2023,20232,,2023-09,5222.552401433692
34062,via edoardo ferravilla,1,2023,20231,2023,2023-06,500.4379928315412
34068,via edoardo ferravilla,2,2023,20232,,2023-09,1532.5772401433694
34074,via emilia levante,1,2023,20231,2023,2023-06,4775.933660990166
34139,via emilia levante,2,2023,20232,,2023-09,4264.936200716846
34204,via emilia ponente,1,2023,20231,2023,2023-06,5254.302618839527
34272,via emilia ponente,2,2023,20232,,2023-09,4493.326779313876
34340,via emilio salgari,1,2023,20231,2023,2023-06,1164.268958896128
34346,via emilio salgari,2,2023,20232,,2023-09,1096.6220430107526
34352,via enrico mattei,1,2023,20231,2023,2023-06,8187.924211940369
34397,via enrico mattei,2,2023,20232,,2023-09,7753.092771804062
34442,via ermanno galeotti,1,2023,20231,2023,2023-06,12516.742003902044
34443,via ermanno galeotti,2,2023,20232,,2023-09,11407.204838709678
34444,via ermete novelli,1,2023,20231,2023,2023-06,1759.2291333403957
34449,via ermete novelli,2,2023,20232,,2023-09,1292.542652329749
34454,via ermete zacconi,1,2023,20231,2023,2023-06,4879.867609071808
34455,via ermete zacconi,2,2023,20232,,2023-09,4694.4980286738355
34456,via ernesto masi,1,2023,20231,2023,2023-06,3062.145912565991
34468,via ernesto masi,2,2023,20232,,2023-09,2900.170481310804
34480,via farini,1,2023,20231,2023,2023-06,38.68440860215054
34481,via farini,2,2023,20232,,2023-09,0.02150537634408602
34482,via faustino malaguti,1,2023,20231,2023,2023-06,5984.354979960096
34492,via faustino malaguti,2,2023,20232,,2023-09,3783.4087813620076
34502,via felice battaglia,1,2023,20231,2023,2023-06,962.3462599537405
34508,via felice battaglia,2,2023,20232,,2023-09,988.3806451612903
34514,via ferrarese,1,2023,20231,2023,2023-06,4987.690342317869
34596,via ferrarese,2,2023,20232,,2023-09,4980.453072196621
34678,via ferruccio parri,1,2023,20231,2023,2023-06,1009.361277963169
34683,via ferruccio parri,2,2023,20232,,2023-09,930.2675627240143
34688,via filippo argelati,1,2023,20231,2023,2023-06,2720.5503747550188
34690,via filippo argelati,2,2023,20232,,2023-09,2590.103046594982
34692,via filippo beroaldo,1,2023,20231,2023,2023-06,2990.921392964552
34709,via filippo beroaldo,2,2023,20232,,2023-09,1713.2531063321385
34726,via filippo de pisis,1,2023,20231,2023,2023-06,6831.460175327084
34736,via filippo de pisis,2,2023,20232,,2023-09,5481.87275985663
34746,via filippo schiassi,1,2023,20231,2023,2023-06,1956.8464654289598
34757,via filippo schiassi,2,2023,20232,,2023-09,1873.7124551971326
34768,via firenze,1,2023,20231,2023,2023-06,6488.445035268464
34783,via firenze,2,2023,20232,,2023-09,5957.384946236559
34798,via francesca e.de giovanni,1,2023,20231,2023,2023-06,875.7075577802497
34799,via francesca e.de giovanni,2,2023,20232,,2023-09,1378.653405017921
34800,via francesco barbieri,1,2023,20231,2023,2023-06,2597.452168488209
34801,via francesco barbieri,2,2023,20232,,2023-09,2043.0412783751492
34802,via francesco cavazzoni,1,2023,20231,2023,2023-06,3293.4151371894695
34818,via francesco cavazzoni,2,2023,20232,,2023-09,3159.1547192353646
34834,via francesco roncati,1,2023,20231,2023,2023-06,1653.3699202817945
34846,via francesco roncati,2,2023,20232,,2023-09,1483.0037634408602
34858,via francesco zanardi,1,2023,20231,2023,2023-06,7903.824984671119
34932,via francesco zanardi,2,2023,20232,,2023-09,8777.518906810035
35006,via g.battista de rolandis,1,2023,20231,2023,2023-06,638.1514239807899
35007,via g.battista de rolandis,2,2023,20232,,2023-09,581.873835125448
35008,via galeazza,1,2023,20231,2023,2023-06,1229.3443446863357
35016,via galeazza,2,2023,20232,,2023-09,1251.5698924731182
35024,via galliera,1,2023,20231,2023,2023-06,1685.4764683422497
35030,via galliera,2,2023,20232,,2023-09,1673.8906810035842
35036,via garibaldi,1,2023,20231,2023,2023-06,1960.7270470275616
35037,via garibaldi,2,2023,20232,,2023-09,1051.48458781362
35038,via gaspare tagliacozzi,1,2023,20231,2023,2023-06,4192.604527738051
35048,via gaspare tagliacozzi,2,2023,20232,,2023-09,3968.7792114695344
35058,via genova,1,2023,20231,2023,2023-06,2489.8851111022827
35069,via genova,2,2023,20232,,2023-09,2234.0239247311824
35080,via genuzio bentini,1,2023,20231,2023,2023-06,5190.119291276021
35099,via genuzio bentini,2,2023,20232,,2023-09,4953.611678614098
35118,via gherardo forni,1,2023,20231,2023,2023-06,3164.6415430725497
35124,via gherardo forni,2,2023,20232,,2023-09,842.4623655913979
35130,via giacomo matteotti,1,2023,20231,2023,2023-06,6614.552561929481
35140,via giacomo matteotti,2,2023,20232,,2023-09,6336.615555555556
35150,via gian giacomo carissimi,1,2023,20231,2023,2023-06,628.6665514592934
35160,via gian giacomo carissimi,2,2023,20232,,2023-09,512.0831541218638
35170,via giovan battista gandino,1,2023,20231,2023,2023-06,2174.4438957748466
35182,via giovan battista gandino,2,2023,20232,,2023-09,1910.9770609318996
35194,via giovanna zaccherini alvisi,1,2023,20231,2023,2023-06,3400.204726150749
35198,via giovanna zaccherini alvisi,2,2023,20232,,2023-09,3237.4450716845877
35202,via giovanni amendola,1,2023,20231,2023,2023-06,4061.3060770785883
35209,via giovanni amendola,2,2023,20232,,2023-09,2930.4159498207882
35216,via giovanni casoni,1,2023,20231,2023,2023-06,2046.7015288150853
35220,via giovanni casoni,2,2023,20232,,2023-09,2822.7271505376343
35224,via giovanni marchetti,1,2023,20231,2023,2023-06,1456.921619700902
35232,via giovanni marchetti,2,2023,20232,,2023-09,1268.0143369175628
35240,via giovanni pier luigi da palestrina,1,2023,20231,2023,2023-06,827.7221760951321
35241,via giovanni pier luigi da palestrina,2,2023,20232,,2023-09,716.429211469534
35242,via giuseppe bentivogli,1,2023,20231,2023,2023-06,3323.6006759421107
35252,via giuseppe bentivogli,2,2023,20232,,2023-09,3063.3439665471924
35262,via giuseppe dagnini,1,2023,20231,2023,2023-06,4377.138581522091
35287,via giuseppe dagnini,2,2023,20232,,2023-09,4214.129091995222
35312,via giuseppe dozza,1,2023,20231,2023,2023-06,8930.064162681962
35335,via giuseppe dozza,2,2023,20232,,2023-09,8614.333137829912
35358,via giuseppe massarenti,1,2023,20231,2023,2023-06,8413.132554663047
35429,via giuseppe massarenti,2,2023,20232,,2023-09,7115.665203106332
35500,via giuseppe mazza,1,2023,20231,2023,2023-06,8116.2541059731275
35501,via giuseppe mazza,2,2023,20232,,2023-09,7499.1213261648745
35502,via giuseppe mezzofanti,1,2023,20231,2023,2023-06,8903.687809205996
35515,via giuseppe mezzofanti,2,2023,20232,,2023-09,8437.655376344086
35528,via giuseppe petroni,1,2023,20231,2023,2023-06,1048.502081678055
35529,via giuseppe petroni,2,2023,20232,,2023-09,967.5550179211469
35530,via giuseppe rivani,1,2023,20231,2023,2023-06,649.9382819534933
35563,via giuseppe rivani,2,2023,20232,,2023-09,599.0539426523297
35596,via giuseppe ruggi,1,2023,20231,2023,2023-06,1289.2964727121846
35604,via giuseppe ruggi,2,2023,20232,,2023-09,1075.1930107526882
35612,via giuseppe saragat,1,2023,20231,2023,2023-06,6050.914792891573
35621,via giuseppe saragat,2,2023,20232,,2023-09,5374.626344086021
35630,via guerrazzi,1,2023,20231,2023,2023-06,2605.862936772781
35632,via guerrazzi,2,2023,20232,,2023-09,2669.6924731182794
35634,via guglielmo marconi,1,2023,20231,2023,2023-06,2409.4825425075483
35666,via guglielmo marconi,2,2023,20232,,2023-09,2918.0448745519716
35698,via innocenzo malvasia,1,2023,20231,2023,2023-06,4282.72654213088
35708,via innocenzo malvasia,2,2023,20232,,2023-09,7482.372043010752
35718,via irma bandiera,1,2023,20231,2023,2023-06,2605.5605454473225
35729,via irma bandiera,2,2023,20232,,2023-09,2928.2496415770606
35740,via irnerio,1,2023,20231,2023,2023-06,5277.801213245464
35767,via irnerio,2,2023,20232,,2023-09,5564.557287933094
35794,via isabella andreini,1,2023,20231,2023,2023-06,4833.248882208921
35817,via isabella andreini,2,2023,20232,,2023-09,4605.281600955795
35840,via jurij alekseevic gagarin,1,2023,20231,2023,2023-06,11173.62707086357
35841,via jurij alekseevic gagarin,2,2023,20232,,2023-09,10243.169802867384
35842,via larga,1,2023,20231,2023,2023-06,3876.7154306151456
35893,via larga,2,2023,20232,,2023-09,3785.508064516129
35944,via laura bassi veratti,1,2023,20231,2023,2023-06,3760.2762100452587
35964,via laura bassi veratti,2,2023,20232,,2023-09,2954.8620071684586
35984,via leandro alberti,1,2023,20231,2023,2023-06,3596.572043704393
36001,via leandro alberti,2,2023,20232,,2023-09,3482.4849718381975
36018,via libia,1,2023,20231,2023,2023-06,6411.519558621866
36035,via libia,2,2023,20232,,2023-09,6067.2734767025095
36052,via lippo di dalmasio,1,2023,20231,2023,2023-06,346.1359822201034
36054,via lippo di dalmasio,2,2023,20232,,2023-09,313.0758064516129
36056,via lombardia,1,2023,20231,2023,2023-06,1273.0533393953306
36074,via lombardia,2,2023,20232,,2023-09,1416.6254181600955
36092,via luca signorelli,1,2023,20231,2023,2023-06,122.44498207885304
36099,via luca signorelli,2,2023,20232,,2023-09,1407.462724014337
36106,via luigi calori,1,2023,20231,2023,2023-06,6082.23675909741
36117,via luigi calori,2,2023,20232,,2023-09,5162.356989247312
36128,via luigi longo,1,2023,20231,2023,2023-06,2887.546158282866
36134,via luigi longo,2,2023,20232,,2023-09,1921.112724014337
36140,via luigi pirandello,1,2023,20231,2023,2023-06,3892.791810344828
36156,via luigi pirandello,2,2023,20232,,2023-09,3642.3205197132615
36172,via luigi valeriani,1,2023,20231,2023,2023-06,1060.0574531666578
36177,via luigi valeriani,2,2023,20232,,2023-09,828.3587813620071
36182,via malpertuso,1,2023,20231,2023,2023-06,1115.4211434221445
36185,via malpertuso,2,2023,20232,,2023-09,1007.6456989247313
36188,via marcantonio franceschini,1,2023,20231,2023,2023-06,5940.620499408514
36193,via marcantonio franceschini,2,2023,20232,,2023-09,6036.660752688172
36198,via marco emilio lepido,1,2023,20231,2023,2023-06,4905.45605622208
36277,via marco emilio lepido,2,2023,20232,,2023-09,5143.702396953405
36356,via marco polo,1,2023,20231,2023,2023-06,12131.589264747427
36382,via marco polo,2,2023,20232,,2023-09,11434.38646953405
36408,via marsili,1,2023,20231,2023,2023-06,2949.4051874216498
36410,via marsili,2,2023,20232,,2023-09,1860.710752688172
36412,via marzabotto,1,2023,20231,2023,2023-06,3222.1823195084485
36437,via marzabotto,2,2023,20232,,2023-09,2624.140143369176
36462,via marziale,1,2023,20231,2023,2023-06,1221.4972910818017
36466,via marziale,2,2023,20232,,2023-09,1056.2369175627239
36470,via mascarella,1,2023,20231,2023,2023-06,2257.7488196761838
36474,via mascarella,2,2023,20232,,2023-09,2178.5881720430107
36478,via massenzio masia,1,2023,20231,2023,2023-06,1633.2484210851562
36479,via massenzio masia,2,2023,20232,,2023-09,1533.694623655914
36480,via mazzini,1,2023,20231,2023,2023-06,6615.084966320603
36481,via mazzini,2,2023,20232,,2023-09,5628.583709677419
36482,via michelino,1,2023,20231,2023,2023-06,5294.149637162985
36516,via michelino,2,2023,20232,,2023-09,4708.734229390681
36550,via milano,1,2023,20231,2023,2023-06,924.5195238978054
36558,via milano,2,2023,20232,,2023-09,774.1675627240144
36566,via mondo,1,2023,20231,2023,2023-06,5714.133154121864
36580,via mondo,2,2023,20232,,2023-09,2167.395519713262
36594,via montefiorino,1,2023,20231,2023,2023-06,3345.1268720094636
36606,via montefiorino,2,2023,20232,,2023-09,5886.94417562724
36618,via niccolo' machiavelli,1,2023,20231,2023,2023-06,1055.4222045659199
36619,via niccolo' machiavelli,2,2023,20232,,2023-09,922.4749103942653
36620,via nicolo' dall'arca,1,2023,20231,2023,2023-06,6120.51631133358
36621,via nicolo' dall'arca,2,2023,20232,,2023-09,4700.363440860215
36622,via nino bertocchi,1,2023,20231,2023,2023-06,2702.066541748327
36642,via nino bertocchi,2,2023,20232,,2023-09,2421.2840501792116
36662,via normandia,1,2023,20231,2023,2023-06,3599.326905115031
36669,via normandia,2,2023,20232,,2023-09,1106.1064516129031
36676,via nosadella,1,2023,20231,2023,2023-06,6736.206582269541
36678,via nosadella,2,2023,20232,,2023-09,6164.865053763441
36680,via olindo guerrini,1,2023,20231,2023,2023-06,129.13095238095238
36682,via olindo guerrini,2,2023,20232,,2023-09,4093.8336917562724
36684,via orazio samacchini,1,2023,20231,2023,2023-06,517.2390592722072
36686,via orazio samacchini,2,2023,20232,,2023-09,427.7822580645161
36688,via osoppo,1,2023,20231,2023,2023-06,566.432008227837
36694,via osoppo,2,2023,20232,,2023-09,403.01630824372756
